date,code,open,high,low,close,volume,amount
2016-09-01,sh.601398,4.52,4.54,4.5,4.52,55451775,250704767.0
2016-09-02,sh.601398,4.51,4.54,4.51,4.53,74471958,336919952.0
2016-09-05,sh.601398,4.52,4.55,4.5,4.53,85903781,388599264.0
2016-09-06,sh.601398,4.52,4.55,4.44,4.46,202747495,911490688.0
2016-09-07,sh.601398,4.47,4.49,4.46,4.48,94756451,424103072.0
2016-09-08,sh.601398,4.46,4.49,4.46,4.49,66651637,298582848.0
2016-09-09,sh.601398,4.48,4.49,4.47,4.48,51363680,230162500.0
2016-09-12,sh.601398,4.45,4.46,4.42,4.45,112496998,499502240.0
2016-09-13,sh.601398,4.45,4.45,4.42,4.43,59140534,262175580.0
2016-09-14,sh.601398,4.42,4.43,4.35,4.37,77542821,340057296.0
2016-09-19,sh.601398,4.37,4.41,4.36,4.4,50569217,221615235.0
2016-09-20,sh.601398,4.4,4.4,4.38,4.4,44893767,196916269.0
2016-09-21,sh.601398,4.39,4.42,4.37,4.41,64520861,283608512.0
2016-09-22,sh.601398,4.42,4.45,4.41,4.44,75787325,335933664.0
2016-09-23,sh.601398,4.44,4.46,4.43,4.44,52577108,233745765.0
2016-09-26,sh.601398,4.44,4.45,4.41,4.41,69287712,306947984.0
2016-09-27,sh.601398,4.41,4.45,4.39,4.44,45716057,201943910.0
2016-09-28,sh.601398,4.44,4.44,4.42,4.43,29460797,130526729.0
2016-09-29,sh.601398,4.43,4.44,4.42,4.44,42713318,189275382.0
2016-09-30,sh.601398,4.43,4.44,4.42,4.43,26057004,115474513.0
2016-10-10,sh.601398,4.43,4.46,4.43,4.46,78484966,348472064.0
2016-10-11,sh.601398,4.46,4.46,4.44,4.45,55342680,246098904.0
2016-10-12,sh.601398,4.44,4.45,4.42,4.43,59244398,262766932.0
2016-10-13,sh.601398,4.43,4.44,4.41,4.42,47888441,211778426.0
2016-10-14,sh.601398,4.41,4.43,4.39,4.42,67662149,298373648.0
2016-10-17,sh.601398,4.41,4.42,4.36,4.38,60322226,264825182.0
2016-10-18,sh.601398,4.37,4.41,4.37,4.41,60521378,265602083.0
2016-10-19,sh.601398,4.41,4.43,4.39,4.41,53880138,237802799.0
2016-10-20,sh.601398,4.41,4.41,4.38,4.39,50365908,221513311.0
2016-10-21,sh.601398,4.39,4.41,4.38,4.41,33583795,147547919.0
2016-10-24,sh.601398,4.4,4.45,4.39,4.43,147965394,655163376.0
2016-10-25,sh.601398,4.43,4.45,4.42,4.45,82503339,366389616.0
2016-10-26,sh.601398,4.44,4.44,4.41,4.42,81485905,360845488.0
2016-10-27,sh.601398,4.41,4.42,4.39,4.42,62037326,273559456.0
2016-10-28,sh.601398,4.41,4.45,4.4,4.44,81003113,359216960.0
2016-10-31,sh.601398,4.42,4.44,4.4,4.43,67620002,298402976.0
2016-11-01,sh.601398,4.42,4.44,4.41,4.44,60044424,265994296.0
2016-11-02,sh.601398,4.42,4.43,4.4,4.42,56576605,249801737.0
2016-11-03,sh.601398,4.42,4.43,4.4,4.42,59317374,262246929.0
2016-11-04,sh.601398,4.42,4.42,4.39,4.41,92834063,408732176.0
2016-11-07,sh.601398,4.4,4.41,4.39,4.41,57769848,254331480.0
2016-11-08,sh.601398,4.4,4.45,4.4,4.44,169272738,748966000.0
2016-11-09,sh.601398,4.42,4.43,4.38,4.4,127193116,560026592.0
2016-11-10,sh.601398,4.42,4.43,4.41,4.43,73081234,323330496.0
2016-11-11,sh.601398,4.42,4.43,4.36,4.41,192367518,846656752.0
2016-11-14,sh.601398,4.4,4.41,4.39,4.4,190875086,839508000.0
2016-11-15,sh.601398,4.4,4.4,4.39,4.4,74971347,329518928.0
2016-11-16,sh.601398,4.4,4.4,4.39,4.4,69330906,304672032.0
2016-11-17,sh.601398,4.39,4.4,4.38,4.39,53452620,234759354.0
2016-11-18,sh.601398,4.39,4.4,4.38,4.39,56792920,249517930.0
2016-11-21,sh.601398,4.39,4.42,4.39,4.42,125320308,552525536.0
2016-11-22,sh.601398,4.41,4.44,4.41,4.43,240278889,1061212368.0
2016-11-23,sh.601398,4.42,4.47,4.41,4.45,230905200,1026788160.0
2016-11-24,sh.601398,4.44,4.45,4.43,4.44,99859805,443125776.0
2016-11-25,sh.601398,4.43,4.5,4.43,4.5,205461301,917957440.0
2016-11-28,sh.601398,4.5,4.56,4.5,4.55,242278688,1100768256.0
2016-11-29,sh.601398,4.55,4.57,4.53,4.57,146817838,668112800.0
2016-11-30,sh.601398,4.56,4.56,4.5,4.52,121384447,549680224.0
2016-12-01,sh.601398,4.52,4.55,4.5,4.52,109041099,493593120.0
2016-12-02,sh.601398,4.51,4.54,4.47,4.52,175955035,793611984.0
2016-12-05,sh.601398,4.5,4.57,4.49,4.56,182637021,829216080.0
2016-12-06,sh.601398,4.55,4.58,4.54,4.54,108282724,493575008.0
2016-12-07,sh.601398,4.54,4.56,4.52,4.53,68071144,308635952.0
2016-12-08,sh.601398,4.54,4.55,4.51,4.54,85539288,387851232.0
2016-12-09,sh.601398,4.54,4.62,4.53,4.59,243020568,1113653216.0
2016-12-12,sh.601398,4.59,4.67,4.57,4.63,267941471,1237222016.0
2016-12-13,sh.601398,4.6,4.61,4.55,4.56,117361944,536568976.0
2016-12-14,sh.601398,4.56,4.6,4.56,4.57,74006731,338897632.0
2016-12-15,sh.601398,4.56,4.57,4.44,4.46,125354573,562236096.0
2016-12-16,sh.601398,4.45,4.46,4.41,4.43,106381972,471566496.0
2016-12-19,sh.601398,4.43,4.45,4.41,4.44,49766289,220655675.0
2016-12-20,sh.601398,4.44,4.45,4.37,4.41,102928182,452756016.0
2016-12-21,sh.601398,4.39,4.43,4.39,4.42,73573845,324687360.0
2016-12-22,sh.601398,4.42,4.43,4.39,4.4,60826555,268013232.0
2016-12-23,sh.601398,4.4,4.41,4.38,4.4,60063435,263871387.0
2016-12-26,sh.601398,4.38,4.41,4.35,4.41,89013884,389851616.0
2016-12-27,sh.601398,4.39,4.41,4.38,4.39,48688669,214096549.0
2016-12-28,sh.601398,4.39,4.39,4.35,4.37,92805354,405449456.0
2016-12-29,sh.601398,4.36,4.39,4.36,4.38,79000475,345590768.0
2016-12-30,sh.601398,4.38,4.41,4.37,4.41,87610736,384672848.0
2017-01-03,sh.601398,4.4,4.43,4.39,4.43,104161632,460087744.0
2017-01-04,sh.601398,4.42,4.44,4.41,4.43,118923425,526408816.0
2017-01-05,sh.601398,4.43,4.45,4.42,4.44,87356137,387580736.0
2017-01-06,sh.601398,4.44,4.45,4.43,4.44,87008191,386138112.0
2017-01-09,sh.601398,4.45,4.48,4.43,4.46,117454094,523539392.0
2017-01-10,sh.601398,4.45,4.47,4.44,4.46,63663257,283646224.0
2017-01-11,sh.601398,4.46,4.48,4.45,4.47,52395427,233898107.0
2017-01-12,sh.601398,4.46,4.47,4.44,4.47,62166279,277258304.0
2017-01-13,sh.601398,4.45,4.49,4.44,4.49,93851289,419357040.0
2017-01-16,sh.601398,4.47,4.58,4.44,4.55,302311392,1364412976.0
2017-01-17,sh.601398,4.52,4.54,4.51,4.53,90022291,407014736.0
2017-01-18,sh.601398,4.52,4.54,4.51,4.53,68290432,308822016.0
2017-01-19,sh.601398,4.53,4.56,4.5,4.53,110598840,500585776.0
2017-01-20,sh.601398,4.52,4.53,4.5,4.52,67870182,306500368.0
2017-01-23,sh.601398,4.52,4.53,4.51,4.53,77011069,348112272.0
2017-01-24,sh.601398,4.52,4.57,4.52,4.55,117283449,532631888.0
2017-01-25,sh.601398,4.55,4.57,4.53,4.56,68255713,310690176.0
2017-01-26,sh.601398,4.56,4.6,4.56,4.6,84502233,386971696.0
2017-02-03,sh.601398,4.59,4.6,4.55,4.56,53137727,242482106.0
2017-02-06,sh.601398,4.57,4.57,4.54,4.56,55128293,251005935.0
2017-02-07,sh.601398,4.55,4.56,4.54,4.55,68414436,311360304.0
2017-02-08,sh.601398,4.55,4.56,4.51,4.56,55511309,251930028.0
2017-02-09,sh.601398,4.55,4.57,4.54,4.57,65501269,298864416.0
2017-02-10,sh.601398,4.57,4.59,4.56,4.59,59720167,273504000.0
2017-02-13,sh.601398,4.59,4.63,4.58,4.62,93998902,433628176.0
2017-02-14,sh.601398,4.62,4.64,4.61,4.62,80645823,372864464.0
2017-02-15,sh.601398,4.62,4.69,4.62,4.68,156678868,729898544.0
2017-02-16,sh.601398,4.68,4.72,4.66,4.68,103172534,483137632.0
2017-02-17,sh.601398,4.7,4.7,4.62,4.64,95376937,444519264.0
2017-02-20,sh.601398,4.63,4.71,4.63,4.67,155702505,728360224.0
2017-02-21,sh.601398,4.68,4.71,4.66,4.68,90739831,425412576.0
2017-02-22,sh.601398,4.68,4.7,4.67,4.7,60973525,285950416.0
2017-02-23,sh.601398,4.7,4.72,4.69,4.71,61309086,288149504.0
2017-02-24,sh.601398,4.7,4.7,4.68,4.7,54287246,254734807.0
2017-02-27,sh.601398,4.68,4.7,4.67,4.69,58505320,274228816.0
2017-02-28,sh.601398,4.68,4.7,4.67,4.69,49814935,233271741.0
2017-03-01,sh.601398,4.68,4.71,4.65,4.68,93299143,436965712.0
2017-03-02,sh.601398,4.68,4.69,4.67,4.67,50636315,237114179.0
2017-03-03,sh.601398,4.66,4.68,4.65,4.65,42939726,200181544.0
2017-03-06,sh.601398,4.64,4.68,4.63,4.64,95469655,444384944.0
2017-03-07,sh.601398,4.64,4.68,4.63,4.68,85552347,398252096.0
2017-03-08,sh.601398,4.66,4.7,4.66,4.69,63630200,297861104.0
2017-03-09,sh.601398,4.68,4.72,4.67,4.7,128547007,604436592.0
2017-03-10,sh.601398,4.7,4.71,4.68,4.71,52331446,245851158.0
2017-03-13,sh.601398,4.7,4.73,4.68,4.73,67420857,317462704.0
2017-03-14,sh.601398,4.72,4.77,4.72,4.76,69701533,330953824.0
2017-03-15,sh.601398,4.76,4.76,4.71,4.75,58352533,276534272.0
2017-03-16,sh.601398,4.74,4.75,4.69,4.7,118257619,559053136.0
2017-03-17,sh.601398,4.71,4.72,4.67,4.69,81224950,381978608.0
2017-03-20,sh.601398,4.7,4.73,4.69,4.71,83580778,393812176.0
2017-03-21,sh.601398,4.7,4.72,4.69,4.71,57111312,268888800.0
2017-03-22,sh.601398,4.71,4.71,4.65,4.66,112956144,528460208.0
2017-03-23,sh.601398,4.67,4.69,4.65,4.67,89150340,416701712.0
2017-03-24,sh.601398,4.67,4.69,4.63,4.69,96980598,452382000.0
2017-03-27,sh.601398,4.67,4.76,4.66,4.75,157533741,743929168.0
2017-03-28,sh.601398,4.75,4.76,4.72,4.75,76414039,362490512.0
2017-03-29,sh.601398,4.74,4.78,4.73,4.78,98222012,467762720.0
2017-03-30,sh.601398,4.77,4.83,4.73,4.81,127671435,607688496.0
2017-03-31,sh.601398,4.78,4.88,4.77,4.84,130354357,629464880.0
2017-04-05,sh.601398,4.84,4.86,4.81,4.85,109486990,529500128.0
2017-04-06,sh.601398,4.85,4.86,4.8,4.83,62979558,303787360.0
2017-04-07,sh.601398,4.82,4.87,4.81,4.86,89335104,433073216.0
2017-04-10,sh.601398,4.86,4.87,4.81,4.83,58855666,284177680.0
2017-04-11,sh.601398,4.81,4.83,4.78,4.8,81013654,388871584.0
2017-04-12,sh.601398,4.79,4.88,4.78,4.85,113810215,548277456.0
2017-04-13,sh.601398,4.84,4.84,4.79,4.81,79977033,385351344.0
2017-04-14,sh.601398,4.8,4.82,4.78,4.81,45011667,216116057.0
2017-04-17,sh.601398,4.79,4.83,4.75,4.83,112989883,540611456.0
2017-04-18,sh.601398,4.8,4.81,4.77,4.79,61091798,292283664.0
2017-04-19,sh.601398,4.77,4.79,4.73,4.74,89715577,426318384.0
2017-04-20,sh.601398,4.73,4.77,4.72,4.73,64197339,304725888.0
2017-04-21,sh.601398,4.73,4.83,4.72,4.81,125002644,597576224.0
2017-04-24,sh.601398,4.79,4.84,4.78,4.82,92729293,446364432.0
2017-04-25,sh.601398,4.82,4.83,4.8,4.81,63745827,307119440.0
2017-04-26,sh.601398,4.82,4.87,4.81,4.87,85523283,414075216.0
2017-04-27,sh.601398,4.86,4.88,4.83,4.88,103045540,500778720.0
2017-04-28,sh.601398,4.87,4.88,4.83,4.88,66062290,320794704.0
2017-05-02,sh.601398,4.86,4.87,4.82,4.82,42386657,205273096.0
2017-05-03,sh.601398,4.82,4.83,4.79,4.81,76817862,369536256.0
2017-05-04,sh.601398,4.8,4.82,4.78,4.81,71789608,344687616.0
2017-05-05,sh.601398,4.79,4.87,4.78,4.86,125587515,605112336.0
2017-05-08,sh.601398,4.83,4.9,4.82,4.9,141458489,688241520.0
2017-05-09,sh.601398,4.87,4.91,4.86,4.87,77237372,377718384.0
2017-05-10,sh.601398,4.86,4.91,4.86,4.9,92043116,449950720.0
2017-05-11,sh.601398,4.9,4.96,4.9,4.93,106264449,524557072.0
2017-05-12,sh.601398,4.92,5.06,4.91,5.06,165151106,826699744.0
2017-05-15,sh.601398,5.05,5.12,5.01,5.1,155419012,789661968.0
2017-05-16,sh.601398,5.08,5.08,4.97,5.0,149869732,750102368.0
2017-05-17,sh.601398,4.99,5.0,4.94,4.96,118255241,586105488.0
2017-05-18,sh.601398,4.94,5.02,4.93,5.0,70772200,352948736.0
2017-05-19,sh.601398,5.0,5.01,4.97,4.98,44994834,224590420.0
2017-05-22,sh.601398,4.96,5.05,4.96,5.03,100114561,501217536.0
2017-05-23,sh.601398,5.03,5.12,5.02,5.1,137390290,697930656.0
2017-05-24,sh.601398,5.1,5.13,5.05,5.11,95807853,487960960.0
2017-05-25,sh.601398,5.11,5.3,5.09,5.16,251275643,1302498432.0
2017-05-26,sh.601398,5.13,5.25,5.13,5.23,112049688,582681280.0
2017-05-31,sh.601398,5.21,5.29,5.18,5.25,117707354,616451184.0
2017-06-01,sh.601398,5.24,5.32,5.22,5.31,114488351,602099056.0
2017-06-02,sh.601398,5.31,5.4,5.27,5.3,120950101,645472304.0
2017-06-05,sh.601398,5.28,5.28,5.1,5.14,312940448,1613933712.0
2017-06-06,sh.601398,5.12,5.15,5.1,5.14,110425338,565692992.0
2017-06-07,sh.601398,5.13,5.21,5.12,5.16,162508706,838740016.0
2017-06-08,sh.601398,5.15,5.18,5.12,5.16,142465432,733354032.0
2017-06-09,sh.601398,5.16,5.23,5.14,5.16,231780237,1199941136.0
2017-06-12,sh.601398,5.16,5.19,5.13,5.15,160685574,830351456.0
2017-06-13,sh.601398,5.15,5.17,5.12,5.15,93243486,479603360.0
2017-06-14,sh.601398,5.14,5.16,5.12,5.15,73448903,377537392.0
2017-06-15,sh.601398,5.14,5.15,5.03,5.05,197601299,1004445232.0
2017-06-16,sh.601398,5.04,5.06,5.0,5.04,138772483,697851520.0
2017-06-19,sh.601398,5.04,5.06,4.99,5.0,205078202,1028985296.0
2017-06-20,sh.601398,5.0,5.06,4.98,5.04,196928148,989599824.0
2017-06-21,sh.601398,5.05,5.06,5.01,5.05,114963498,579457184.0
2017-06-22,sh.601398,5.05,5.18,5.04,5.1,312153824,1598284144.0
2017-06-23,sh.601398,5.1,5.15,5.06,5.14,163591643,836120176.0
2017-06-26,sh.601398,5.13,5.24,5.07,5.11,302039264,1554208976.0
2017-06-27,sh.601398,5.1,5.12,5.06,5.09,210133173,1069298112.0
2017-06-28,sh.601398,5.09,5.15,5.06,5.07,245079211,1252574016.0
2017-06-29,sh.601398,5.09,5.19,5.08,5.18,181493451,933437344.0
2017-06-30,sh.601398,5.16,5.25,5.14,5.25,204193364,1066988992.0
2017-07-03,sh.601398,5.24,5.27,5.22,5.24,99661565,521850464.0
2017-07-04,sh.601398,5.24,5.28,5.18,5.25,135732005,709171872.0
2017-07-05,sh.601398,5.24,5.25,5.2,5.23,104258199,544623296.0
2017-07-06,sh.601398,5.21,5.26,5.21,5.23,107456856,562347824.0
2017-07-07,sh.601398,5.23,5.23,5.19,5.21,162110054,844999120.0
2017-07-10,sh.601398,5.21,5.24,5.18,5.23,139879018,729039120.0
2017-07-11,sh.601398,5.0,5.08,4.97,5.06,248928284,1249932384.0
2017-07-12,sh.601398,5.06,5.15,5.05,5.08,219835288,1122631872.0
2017-07-13,sh.601398,5.1,5.19,5.09,5.16,210364710,1080716848.0
2017-07-14,sh.601398,5.17,5.19,5.14,5.17,91906757,474780288.0
2017-07-17,sh.601398,5.19,5.37,5.17,5.34,317888288,1679932656.0
2017-07-18,sh.601398,5.29,5.38,5.25,5.28,184737254,980266592.0
2017-07-19,sh.601398,5.27,5.35,5.23,5.27,240727881,1272124080.0
2017-07-20,sh.601398,5.27,5.3,5.22,5.29,175480490,923684736.0
2017-07-21,sh.601398,5.28,5.36,5.27,5.33,126338183,672091120.0
2017-07-24,sh.601398,5.32,5.44,5.32,5.39,171122778,923957632.0
2017-07-25,sh.601398,5.4,5.58,5.4,5.48,244455684,1343183312.0
2017-07-26,sh.601398,5.48,5.66,5.46,5.6,224449400,1252080192.0
2017-07-27,sh.601398,5.57,5.59,5.48,5.53,182652326,1009318848.0
2017-07-28,sh.601398,5.51,5.6,5.42,5.55,147287262,813887744.0
2017-07-31,sh.601398,5.53,5.59,5.5,5.51,122622128,680532272.0
2017-08-01,sh.601398,5.51,5.56,5.51,5.56,139179506,770611808.0
2017-08-02,sh.601398,5.56,5.7,5.55,5.7,220963054,1251334048.0
2017-08-03,sh.601398,5.7,5.78,5.61,5.66,160567260,912529264.0
2017-08-04,sh.601398,5.63,5.68,5.61,5.67,113675380,642953152.0
2017-08-07,sh.601398,5.64,5.68,5.56,5.66,110553683,623270416.0
2017-08-08,sh.601398,5.63,5.71,5.56,5.68,118299803,667331920.0
2017-08-09,sh.601398,5.65,5.67,5.52,5.54,138563730,774263824.0
2017-08-10,sh.601398,5.54,5.57,5.43,5.52,155640428,854624704.0
2017-08-11,sh.601398,5.46,5.57,5.39,5.55,222530160,1215122176.0
2017-08-14,sh.601398,5.5,5.55,5.44,5.49,146266383,802259120.0
2017-08-15,sh.601398,5.49,5.7,5.49,5.61,260186392,1465479920.0
2017-08-16,sh.601398,5.61,5.7,5.55,5.63,145172010,818380832.0
2017-08-17,sh.601398,5.63,5.66,5.58,5.62,60567130,340043648.0
2017-08-18,sh.601398,5.59,5.66,5.55,5.62,91504708,512952160.0
2017-08-21,sh.601398,5.59,5.65,5.56,5.63,74464483,416956128.0
2017-08-22,sh.601398,5.62,5.7,5.6,5.69,86319066,488014192.0
2017-08-23,sh.601398,5.68,5.86,5.67,5.85,202140259,1170020928.0
2017-08-24,sh.601398,5.88,5.95,5.83,5.92,148216336,875386352.0
2017-08-25,sh.601398,5.9,6.18,5.9,6.16,271353312,1648923600.0
2017-08-28,sh.601398,6.14,6.18,6.0,6.05,350736224,2133696960.0
2017-08-29,sh.601398,6.03,6.08,5.98,6.08,171271879,1036639120.0
2017-08-30,sh.601398,6.08,6.11,5.89,5.97,262925061,1577121152.0
2017-08-31,sh.601398,5.95,5.98,5.84,5.9,253155276,1493536352.0
2017-09-01,sh.601398,5.86,5.92,5.76,5.79,339965744,1987960688.0
2017-09-04,sh.601398,5.77,5.89,5.76,5.88,211666394,1238614672.0
2017-09-05,sh.601398,5.87,6.0,5.86,5.95,233924165,1393241008.0
2017-09-06,sh.601398,5.93,5.97,5.88,5.9,123343230,728517840.0
2017-09-07,sh.601398,5.9,5.91,5.84,5.88,115894472,679893184.0
2017-09-08,sh.601398,5.87,5.94,5.85,5.9,108732818,640112800.0
2017-09-11,sh.601398,5.92,5.98,5.88,5.89,175642889,1041184832.0
2017-09-12,sh.601398,5.88,5.94,5.83,5.93,144631718,849024158.0
2017-09-13,sh.601398,5.91,5.96,5.9,5.93,121844498,723510862.0
2017-09-14,sh.601398,5.92,5.97,5.86,5.88,176281176,1044554338.0
2017-09-15,sh.601398,5.86,5.86,5.75,5.77,202403542,1172719620.0
2017-09-18,sh.601398,5.8,5.81,5.73,5.76,127689033,736307003.0
2017-09-19,sh.601398,5.75,5.79,5.67,5.78,212680945,1219244260.0
2017-09-20,sh.601398,5.75,5.81,5.72,5.79,120030200,693451293.0
2017-09-21,sh.601398,5.78,5.96,5.77,5.95,239030148,1410591951.0
2017-09-22,sh.601398,5.94,6.05,5.93,5.98,175178547,1049237628.0
2017-09-25,sh.601398,5.95,6.14,5.95,6.11,208888584,1262477863.0
2017-09-26,sh.601398,6.09,6.13,6.07,6.07,129564418,790098460.0
2017-09-27,sh.601398,6.05,6.06,5.98,6.02,170251744,1023715524.0
2017-09-28,sh.601398,6.0,6.06,5.95,6.05,140886800,845388054.0
2017-09-29,sh.601398,6.04,6.06,5.96,6.0,137529592,825599597.0
2017-10-09,sh.601398,6.27,6.33,6.02,6.1,414399184,2549794027.0
2017-10-10,sh.601398,6.09,6.19,5.99,6.14,316079888,1927549818.0
2017-10-11,sh.601398,6.11,6.24,6.11,6.2,196126953,1211789130.0
2017-10-12,sh.601398,6.18,6.24,6.17,6.21,129540549,803900184.0
2017-10-13,sh.601398,6.2,6.22,6.13,6.14,153843698,949335467.0
2017-10-16,sh.601398,6.12,6.22,6.1,6.21,179952145,1110111572.0
2017-10-17,sh.601398,6.19,6.22,6.14,6.15,145514380,899597525.0
2017-10-18,sh.601398,6.17,6.29,6.13,6.28,259896911,1616782253.0
2017-10-19,sh.601398,6.25,6.4,6.24,6.34,225511382,1428684400.0
2017-10-20,sh.601398,6.32,6.33,6.23,6.24,144158795,903955406.0
2017-10-23,sh.601398,6.24,6.29,6.17,6.19,154687848,962512348.0
2017-10-24,sh.601398,6.19,6.25,6.18,6.23,156380629,972450630.0
2017-10-25,sh.601398,6.21,6.23,6.13,6.16,165866636,1022535463.0
2017-10-26,sh.601398,6.14,6.15,6.04,6.05,364883200,2217286009.0
2017-10-27,sh.601398,6.05,6.26,6.02,6.19,456396464,2808909770.0
2017-10-30,sh.601398,6.18,6.28,6.15,6.25,263233902,1641299660.0
2017-10-31,sh.601398,6.24,6.25,6.09,6.1,202807487,1247662867.0
2017-11-01,sh.601398,6.11,6.13,6.06,6.09,209096869,1272339699.0
2017-11-02,sh.601398,6.09,6.1,5.99,6.09,204958070,1240297927.0
2017-11-03,sh.601398,6.07,6.11,6.01,6.1,210266136,1273814371.0
2017-11-06,sh.601398,6.06,6.08,6.0,6.05,159651203,963361047.0
2017-11-07,sh.601398,6.03,6.1,6.0,6.07,342152976,2069480027.0
2017-11-08,sh.601398,6.06,6.09,6.0,6.04,310705360,1876195231.0
2017-11-09,sh.601398,6.02,6.03,5.94,5.94,271419872,1622576916.0
2017-11-10,sh.601398,5.95,5.95,5.81,5.82,418466272,2449725064.0
2017-11-13,sh.601398,5.84,5.98,5.83,5.96,406579568,2410240641.0
2017-11-14,sh.601398,5.96,5.98,5.88,5.91,191109921,1130754341.0
2017-11-15,sh.601398,5.88,5.95,5.86,5.91,169395753,1000239409.0
2017-11-16,sh.601398,5.89,5.91,5.82,5.85,214623274,1257739386.0
2017-11-17,sh.601398,5.86,6.04,5.86,6.03,409505360,2447884551.0
2017-11-20,sh.601398,6.01,6.14,5.98,6.11,379993824,2305443629.0
2017-11-21,sh.601398,6.08,6.17,6.04,6.12,417291216,2549098893.0
2017-11-22,sh.601398,6.14,6.29,6.14,6.23,431869600,2693415698.0
2017-11-23,sh.601398,6.23,6.31,6.06,6.12,372566384,2305971060.0
2017-11-24,sh.601398,6.11,6.13,5.98,6.07,306449136,1848711911.0
2017-11-27,sh.601398,6.04,6.04,5.92,5.98,332282336,1982702596.0
2017-11-28,sh.601398,5.95,5.97,5.89,5.92,199104727,1177612540.0
2017-11-29,sh.601398,5.94,5.99,5.88,5.92,185199903,1097060365.0
2017-11-30,sh.601398,5.92,5.93,5.87,5.92,164818756,971396079.0
2017-12-01,sh.601398,5.91,5.91,5.86,5.89,163447622,960961441.0
2017-12-04,sh.601398,5.87,5.92,5.84,5.89,148633125,874427309.0
2017-12-05,sh.601398,5.89,6.04,5.87,6.0,364860384,2176145858.0
2017-12-06,sh.601398,5.98,6.0,5.91,5.97,205195359,1221972375.0
2017-12-07,sh.601398,5.94,5.96,5.85,5.9,164665992,969897035.0
2017-12-08,sh.601398,5.88,5.9,5.86,5.88,155417340,913295337.0
2017-12-11,sh.601398,5.88,5.89,5.82,5.89,175362071,1025706811.0
2017-12-12,sh.601398,5.88,5.89,5.83,5.84,122770430,719258690.0
2017-12-13,sh.601398,5.85,5.91,5.81,5.9,166940195,978478214.0
2017-12-14,sh.601398,5.9,5.97,5.88,5.89,146937837,870053895.0
2017-12-15,sh.601398,5.88,5.89,5.83,5.85,116848154,684416775.0
2017-12-18,sh.601398,5.86,5.92,5.85,5.92,167000651,983204991.0
2017-12-19,sh.601398,5.9,6.0,5.89,5.98,272821568,1628202576.0
2017-12-20,sh.601398,5.99,6.03,5.94,5.97,190041016,1136206448.0
2017-12-21,sh.601398,5.97,5.99,5.94,5.96,146581853,874744841.0
2017-12-22,sh.601398,5.97,5.98,5.92,5.92,118660402,704959350.0
2017-12-25,sh.601398,5.93,6.03,5.93,6.0,239636448,1437036003.0
2017-12-26,sh.601398,6.0,6.1,5.98,6.08,216532909,1313822197.0
2017-12-27,sh.601398,6.09,6.15,6.02,6.05,215140064,1310856357.0
2017-12-28,sh.601398,6.03,6.14,6.02,6.14,210088644,1281417931.0
2017-12-29,sh.601398,6.13,6.22,6.12,6.2,216899773,1340016987.0
2018-01-02,sh.601398,6.19,6.39,6.11,6.18,537466208,3356778409.0
2018-01-03,sh.601398,6.18,6.32,6.12,6.16,349361120,2172614073.0
2018-01-04,sh.601398,6.18,6.18,6.06,6.07,435136528,2661279489.0
2018-01-05,sh.601398,6.09,6.11,6.06,6.08,281784272,1715071500.0
2018-01-08,sh.601398,6.09,6.1,6.04,6.07,218487604,1325134030.0
2018-01-09,sh.601398,6.07,6.11,6.04,6.09,167185706,1016901409.0
2018-01-10,sh.601398,6.08,6.19,6.06,6.16,248738958,1528503369.0
2018-01-11,sh.601398,6.18,6.24,6.14,6.21,197047306,1220745187.0
2018-01-12,sh.601398,6.2,6.3,6.2,6.25,218851799,1367945833.0
2018-01-15,sh.601398,6.24,6.48,6.24,6.43,530209504,3390801519.0
2018-01-16,sh.601398,6.43,6.59,6.38,6.59,382065312,2477463823.0
2018-01-17,sh.601398,6.64,6.99,6.64,6.72,588536576,3985715090.0
2018-01-18,sh.601398,6.75,7.15,6.75,7.13,586990944,4082204721.0
2018-01-19,sh.601398,7.14,7.2,6.98,7.12,436655040,3090202754.0
2018-01-22,sh.601398,7.04,7.35,7.01,7.17,469122144,3361424941.0
2018-01-23,sh.601398,7.15,7.53,7.11,7.49,603055104,4451129294.0
2018-01-24,sh.601398,7.49,7.66,7.3,7.4,500350784,3730795529.0
2018-01-25,sh.601398,7.33,7.42,7.13,7.35,387539360,2825420229.0
2018-01-26,sh.601398,7.29,7.55,7.27,7.37,422149824,3128361719.0
2018-01-29,sh.601398,7.37,7.69,7.36,7.43,369534176,2770750386.0
2018-01-30,sh.601398,7.4,7.42,7.21,7.28,246540367,1800131407.0
2018-01-31,sh.601398,7.28,7.5,7.21,7.48,376775936,2761036083.0
2018-02-01,sh.601398,7.44,7.7,7.42,7.68,456814016,3463752676.0
2018-02-02,sh.601398,7.6,7.67,7.44,7.6,332259952,2512792373.0
2018-02-05,sh.601398,7.48,7.77,7.46,7.75,408018976,3129790805.0
2018-02-06,sh.601398,7.59,7.65,7.4,7.57,679577168,5121172363.0
2018-02-07,sh.601398,7.57,7.67,7.0,7.13,636981744,4666865512.0
2018-02-08,sh.601398,7.05,7.08,6.69,6.82,540920384,3715985911.0
2018-02-09,sh.601398,6.58,6.72,6.43,6.68,604381152,3985698498.0
2018-02-12,sh.601398,6.64,6.71,6.52,6.61,354442240,2344434626.0
2018-02-13,sh.601398,6.66,6.88,6.64,6.8,423909456,2865744342.0
